frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00705,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,7.0,,,
00720,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,8.0,,,
00735,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,8.0,,,
00750,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,8.0,,,
00765,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,8.0,,,
00780,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,8.0,,,
00795,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00810,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00825,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00840,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00855,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00870,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,9.0,,,
00885,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,10.0,,,
00900,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Fisherman,32.0,,,,10.0,,,
00915,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,7.0,,,
00930,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,7.0,,,
00945,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,7.0,,,
00960,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,7.0,,,
00975,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,7.0,,,
00990,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,8.0,,,
01005,Miner,66.0,Balloon,4.0,Mega Knight,63.0,Heal Spirit,50.0,,,,8.0,,,
01020,,,,,Null,75.0,Heal Spirit,50.0,,,,7.0,,,
01035,,,,,,,Heal Spirit,50.0,,,,1.0,,,
01050,,,,,,,Heal Spirit,50.0,,,,1.0,,,
01065,,,,,,,Heal Spirit,50.0,,,,1.0,,,
01080,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01095,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01110,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01125,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01140,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01155,,,,,Zap,107.0,Heal Spirit,50.0,,,,2.0,,,
01170,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01185,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01200,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01215,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01230,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01245,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01260,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01275,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01290,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01305,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01320,Miner,66.0,,,Zap,107.0,Heal Spirit,50.0,,,,4.0,,,
01335,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,5.0,,,
01350,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,5.0,,,
01365,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,5.0,,,
01380,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,5.0,,,
01395,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,5.0,,,
01410,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01425,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01440,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01455,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01470,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01485,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,6.0,,,
01500,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,3.0,,,
01515,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,7.0,,,
01530,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,7.0,,,
01545,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,7.0,,,
01560,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,7.0,,,
01575,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,7.0,,,
01590,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,8.0,,,
01605,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,8.0,,,
01620,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,8.0,,,
01635,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,8.0,,,
01650,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,8.0,,,
01665,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,9.0,,,
01680,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,9.0,,,
01695,Miner,66.0,Balloon,4.0,Zap,107.0,Heal Spirit,50.0,,,,9.0,,,
