frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00270,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,6,,,
00285,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,7,,,
00300,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,7,,,
00315,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,7,,,
00330,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,7,,,
00345,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,7,,,
00360,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00375,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00390,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00405,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00420,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00435,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,8,,,
00450,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,9,,,
00465,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,9,,,
00480,The Log,98.0,Skeletons,94.0,Archers,1.0,Fireball,30.0,,,,9,,,
00495,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,8,,,
00510,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,8,,,
00525,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,9,,,
00540,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,9,,,
00555,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,9,,,
00570,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,9,,,
00585,The Log,98.0,Tesla,97.0,Archers,1.0,Fireball,30.0,,,,9,,,
00600,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,6,,,
00615,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00630,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00645,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00660,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00675,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00690,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00705,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00720,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00735,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00750,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00765,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00780,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,9,,,
00795,The Log,98.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,9,,,
00810,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00825,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00840,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00855,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,7,,,
00870,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00885,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00900,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00915,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00930,X,106.0,Tesla,97.0,Knight,58.0,Fireball,30.0,,,,8,,,
00945,Ice Spirit,54.0,Miner,66.0,Knight,58.0,,,,,,2,,,
00960,Ice Spirit,54.0,,,Knight,58.0,,,,,,3,,,
00975,Ice Spirit,54.0,,,Knight,58.0,,,,,,3,,,
