frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed,predicted_elixirConsumed
00225,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,6,False,False,0.0,0.0
00240,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,6,False,False,0.0,0.0
00255,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,6,False,False,0.0,0.0
00270,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00285,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00300,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00315,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00330,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00345,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00360,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00375,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00390,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00405,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00420,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00435,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00450,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00465,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00480,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00495,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00510,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00525,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
00540,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
00555,Arrows,2.0,Balloon,4.0,Miner,66.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
00570,Arrows,2.0,Balloon,4.0,Goblin Drill,41.0,Minion Horde,68.0,Miner,66.0,3.0,7,True,True,3.0,3.0
00585,Arrows,2.0,Balloon,4.0,Goblin Drill,41.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00600,Arrows,2.0,Balloon,4.0,Goblin Drill,41.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00615,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,Goblin Drill,41.0,3.0,7,True,False,0.0,4.0
00630,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00645,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00660,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00675,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00690,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00705,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00720,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00735,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00750,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00765,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00780,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
00795,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,6,False,True,3.0,0.0
00810,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00825,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00840,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00855,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00870,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00885,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,7,False,False,0.0,0.0
00900,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00915,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00930,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00945,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00960,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00975,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,8,False,False,0.0,0.0
00990,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
01005,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
01020,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
01035,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
01050,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,9,False,False,0.0,0.0
01065,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01080,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01095,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01110,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01125,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01140,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01155,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01170,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01185,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01200,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01215,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01230,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01245,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01260,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01275,Arrows,2.0,Balloon,4.0,Barbarians,8.0,Minion Horde,68.0,,,,10,False,False,0.0,0.0
01290,Arrows,2.0,Lava Hound,59.0,Barbarians,8.0,Minion Horde,68.0,Balloon,4.0,2.0,5,True,True,5.0,5.0
01305,Arrows,2.0,Lava Hound,59.0,Barbarians,8.0,Minion Horde,68.0,,,,5,False,False,0.0,0.0
01320,Arrows,2.0,Lava Hound,59.0,Barbarians,8.0,Minion Horde,68.0,,,,5,False,False,0.0,0.0
01335,Arrows,2.0,Lava Hound,59.0,Barbarians,8.0,Minion Horde,68.0,,,,5,False,False,0.0,0.0
